Name,Price,Description,Rate,Rating_count,Details,image,Brand,Gender,Product_Type,Character,Fragrance_Family,Size,Year,Ingredients,Concentration,Top_note,Middle_note,Base_note
Chanel No. 5 L'eau Set - 3x20 ml,616 SAR,"A perfume set for women that contains: two 20ml Eau de Parfum bottles, and one 20ml refillable bottle.
It is the legendary fragrance that tells the story of your beauty and elegance with its amazing scent.
Start your day with bright refreshing aromas of bergamot and aldehydes that let the sun's rays tantalize your senses.
The heart of the soft floral fragrance knows the way to increase your sense of femininity.
The fragrance ends with pure cream, exudes the aroma of iris and pure white musk, which stays with you for long hours without fading.
About the brand:
Chanel needs no introduction; its high-quality and captivating collections of perfumes and fragrances for men and women are loved in every part of the world. Chanel has excelled in haute couture and ready-to-wear clothes, luxury goods, and fashion accessories. Chanel has also introduced a collection of watches and luxury jewelry.",none,none,"['Eau de Toilette', 'Chanel', 'Women', 'Perfume Set', 'Natural', 'Woody', '2021', 'Lime, Bergamot, Orange, Mandarin, Neroli, Lemon, Aldehydes', 'May Flowers, Jasmine, Ylang-ylang', 'Vanilla, Cedar, Orris Root, White Musk']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/3/1/3145891055009-chanel-chanel-no.5-l_eau-_w_-edt-3x20-ml-travel-spray-2-refills.png,Eau de Toilette,Chanel,Women,Perfume Set,Natural,Woody,2021,"Lime, Bergamot, Orange, Mandarin, Neroli, Lemon, Aldehydes","May Flowers, Jasmine, Ylang-ylang","Vanilla, Cedar, Orris Root, White Musk",,
Carrera Jeans 770 Original Donna Set (EDP 75 ml + Shower Gel 50 ml + Body Lotion 50 ml),188 SAR,"A perfume set for women that contains: a 75ml Eau de Parfum, a 50ml shower gel, and a 50ml moisturizing body lotion.
The set comes to you in an elegant and distinctive box that you can present as a gift to any person you love on different and happy occasions.
Do not hesitate to enhance your charming femininity and enjoy every detail of your unique beauty with this amazing and distinctive fragrance.
Almond grains and Damask rose to harmonize together to create a velvety scent that excites your senses and ignites your glowing passion.
About the brand:
Carrera Jeans is a modern Italian perfumery that was established in 2016, producing some of the most exquisite and unique perfumes. Its latest perfume was launched in 2019. It became known for its splendid fragrances blends, which allowed the company eo expand in Italian and international markets.",none,none,"['Eau de Parfum', 'Carrera Jeans', 'Women', 'Perfume Set', 'Sensual', 'Floral', '2016', 'Bitter Orange', 'Damask rose', 'Sandalwood, Tolu Balsam, Almond, Vanilla, Tonka Bean']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/8/0/8050612932192-carrera-jeans-carrera-jeans-770-original-donna-_w_-set-edp-75-ml_parfum-body-lotion-50-ml_bath_shower-cream-50-ml.png,Eau de Parfum,Carrera Jeans,Women,Perfume Set,Sensual,Floral,2016,Bitter Orange,Damask rose,"Sandalwood, Tolu Balsam, Almond, Vanilla, Tonka Bean",,
Britney Spears Private Show,633 SAR,"Private Show by Britney Spears is a fragrance that has Floral-Fruity composition. It was launched in the year 2016. The top notes have accords of Clementine, Nectarine, and Coffee with Whipped Cream. The heart notes are Dulce de Leche with White flowers of Orange Blossom and Sambac Jasmine. The base notes contain accords of Musk and Amber.
About the brand:
Britney Spears Fragrances is a brand by the famous celebrity Britney Spears. It caters to the perfumery base and has a wide range of fragrances. It is a global luxury brand that offers its customers some enticing and sensual fragrances.",none,none,"['Britney Spears', 'Women', 'Perfume', 'Feminine', 'Fruity', '100 ml', '2016', 'Coffee, Whipped cream, Nectarine, Clementine, Jasmine, Sambac, Orange Blossom, Dulce de leche, Amber, Musk', 'Eau de Parfum', 'Coffee, Whipped Cream, Nectarine And Clementine', 'Jasmine Sambac, Orange Blossom And Dulce De Leche', 'Amber And Musk']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_britney_spears_perfumes_private_show_eau_parfume_for_women.jpg,Britney Spears,Women,Perfume,Feminine,Fruity,100 ml,2016,"Coffee, Whipped cream, Nectarine, Clementine, Jasmine, Sambac, Orange Blossom, Dulce de leche, Amber, Musk",Eau de Parfum,"Coffee, Whipped Cream, Nectarine And Clementine","Jasmine Sambac, Orange Blossom And Dulce De Leche",Amber And Musk
Britney Spears Maui Fantasy,197 SAR,"Maui Fantasy by Britney Spears is a new perfume under the fantasy line from this brand. The top notes of the perfume have accords of Bird of paradise flower, Pink grapefruit, and Passion fruit. The heart notes are Hibiscus petals, Cyclamen, Orange blossom, and Tiare flower. The base notes contain Vanilla, Coconut, Blue Musk, White Amber, and Blonde Woods.
About the brand:
Britney Spears Fragrances is a brand by the famous celebrity Britney Spears. It caters to the perfumery base and has a wide range of fragrances. It is a global luxury brand that offers its customers some enticing and sensual fragrances.",none,none,"['Britney Spears', 'Women', 'Perfume', 'Glamorous', 'Fruity', '100 ml', '2016', 'Bird Of Paradise, Pink Grapefruit, Passion Fruit, Hibiscus, Cyclamen, Orange Blossom, Tiare, Coconut, Vanilla, Blue Musk, White Amber, Blonde Woods', 'Eau de Toilette', 'Bird Of Paradise, Pink Grapefruit, Passion Fruit', 'Hibiscus, Cyclamen, Orange Blossom, Tiare', 'Coconut, Vanilla, Blue Musk, White Amber, Blonde Woods']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_britney_spears_perfumes_maui_fantasy_eau_de_toilette_for_women.jpg,Britney Spears,Women,Perfume,Glamorous,Fruity,100 ml,2016,"Bird Of Paradise, Pink Grapefruit, Passion Fruit, Hibiscus, Cyclamen, Orange Blossom, Tiare, Coconut, Vanilla, Blue Musk, White Amber, Blonde Woods",Eau de Toilette,"Bird Of Paradise, Pink Grapefruit, Passion Fruit","Hibiscus, Cyclamen, Orange Blossom, Tiare","Coconut, Vanilla, Blue Musk, White Amber, Blonde Woods"
Ojar Ciel D'orage EDP,240 SAR,"The notes of saffron and warm leather draw your oriental identity, making it clear for everyone.
The fragrance is enriched with a soft creamy touch of patchouli and guaiac wood, adding to the sweetness of the scent.
Feel unique and special in all different occasions to remain as a memory in your mind.
It's an intense perfume oil for both men and women with a glowing aromatic scent.
About the brand:
Ojar is a well-known brand in the Arab world. It's considered a cornerstone in the life of the business woman Hind Bahwan who offered several creative fragrances that balance between modernity and heritage. The brand depends on the finest materials from all over the world.",none,none,"['OJAR', 'Unisex', 'Perfume', 'Charismatic', 'Oriental', '15 ml', 'Alcohol Denat, Parfum, Aqua, Alpha-Isomethyl Ionone, Cinnamyl Alcohol, Citral, Citronellol, Coumarin, Eugenol, Farnesol , Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Limonene, Linalool, Benzyl Benzoate, Benzyl Salicylate.', 'Eau de Parfum', 'Artemisia, Saffron', 'Pine, Rose, Patchouli, Vetiver, Guaiac wood', 'Suede, sandalwood, agarwood, styrax']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3665032000991-ojar-eau-de-parfum---ciel-d_orage-15ml.png,OJAR,Unisex,Perfume,Charismatic,Oriental,15 ml,"Alcohol Denat, Parfum, Aqua, Alpha-Isomethyl Ionone, Cinnamyl Alcohol, Citral, Citronellol, Coumarin, Eugenol, Farnesol , Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Limonene, Linalool, Benzyl Benzoate, Benzyl Salicylate.",Eau de Parfum,"Artemisia, Saffron","Pine, Rose, Patchouli, Vetiver, Guaiac wood","Suede, sandalwood, agarwood, styrax",
Ojar Stallion Soul EDP,240 SAR,"A rich heart with notes of leather and jasmine blended together in clear contrast to reflect your strong personality.
The concentrated composition declares your different presence to get you the attention of everyone there.
The oriental base has notes of musk and oud, remaining for long hours until the end of your day.
It's an intense perfume oil for both men and women with a glowing aromatic scent.
About the brand:
Ojar is a well-known brand in the Arab world. It's considered a cornerstone in the life of the business woman Hind Bahwan who offered several creative fragrances that balance between modernity and heritage. The brand depends on the finest materials from all over the world.",none,none,"['OJAR', 'Unisex', 'Perfume', 'Charismatic', 'Oriental', '15 ml', 'Alcohol Denat, Parfum, Aqua, Cinnamyl Alcohol, Citral, Citronellol, Methyl 2-Octynoate, Anise Alcohol, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate, Eugenol, Farnesol, Geraniol, Limonene, Linalool.', 'Eau de Parfum', 'Pink pepper, Incense, Rose', 'Leather, Jasmine, Violet', 'Musk, Vanilla, Patchouli, Oud, Cypriol']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3665032001011-ojar-eau-de-parfum---stallion-soul-15ml.png,OJAR,Unisex,Perfume,Charismatic,Oriental,15 ml,"Alcohol Denat, Parfum, Aqua, Cinnamyl Alcohol, Citral, Citronellol, Methyl 2-Octynoate, Anise Alcohol, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate, Eugenol, Farnesol, Geraniol, Limonene, Linalool.",Eau de Parfum,"Pink pepper, Incense, Rose","Leather, Jasmine, Violet","Musk, Vanilla, Patchouli, Oud, Cypriol",
Ojar Forgiven Outrage EDP,240 SAR,"The intense and concentrated notes of spicy cardamom takes you on a very special journey.
The heart evokes feelings of elegance inside you, thanks to the precious woody notes of guaiac wood and sandalwood.
Be ready for the real immortal beauty that draws your strong character wherever you go.
It's an intense perfume oil for both men and women with a glowing aromatic scent.
About the brand:
Ojar is a well-known brand in the Arab world. It's considered a cornerstone in the life of the business woman Hind Bahwan who offered several creative fragrances that balance between modernity and heritage. The brand depends on the finest materials from all over the world.",none,none,"['OJAR', 'Unisex', 'Perfume', 'Charismatic', 'Oriental', '15 ml', 'Alcohol Denat, Parfum, Aqua, Citral, Coumarin, Eugenol, Farnesol, Geraniol, Hydroxycitronellal, Limonene, Linalool.', 'Eau de Parfum', 'Cardamom, Ylang-ylang, Freesia', 'Guaiac wood, Cipro, Sandalwood', 'Incense, Veitver']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3665032001028-ojar-eau-de-parfum---forgiven-outrage-15ml.png,OJAR,Unisex,Perfume,Charismatic,Oriental,15 ml,"Alcohol Denat, Parfum, Aqua, Citral, Coumarin, Eugenol, Farnesol, Geraniol, Hydroxycitronellal, Limonene, Linalool.",Eau de Parfum,"Cardamom, Ylang-ylang, Freesia","Guaiac wood, Cipro, Sandalwood","Incense, Veitver",
Ojar Routes Nomades EDP,240 SAR,"Luxurious base with notes of leather and warm incense bring to you a very special composition.
The composition has luxurious oriental notes including ginger that takes you to a glowing heart.
The fragrance adds to your beauty and elegance, so you can take special stance in everyone's heart.
It's an intense perfume oil for both men and women with a glowing aromatic scent.
About the brand:
Ojar is a well-known brand in the Arab world. It's considered a cornerstone in the life of the business woman Hind Bahwan who offered several creative fragrances that balance between modernity and heritage. The brand depends on the finest materials from all over the world.",none,none,"['OJAR', 'Unisex', 'Perfume', 'Charismatic', 'Oriental', '15 ml', 'Alcohol Denat, Parfum, Aqua, Alpha-Isomethyl Ionone, Cinnamyl Alcohol, Citral, Linalool, Benzyl Benzoate, Benzyl Cinnamate, Coumarin, Eugenol, Farnesol, Geraniol, Limonene.', 'Eau de Parfum', 'Cypress, Ginger, Cardamom', 'Ylang-ylang, Vetiver, Cinnamon Leaves', 'Patchouli, Incense, Leather']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3665032001035-ojar-eau-de-parfum---routes-nomades-15ml.png,OJAR,Unisex,Perfume,Charismatic,Oriental,15 ml,"Alcohol Denat, Parfum, Aqua, Alpha-Isomethyl Ionone, Cinnamyl Alcohol, Citral, Linalool, Benzyl Benzoate, Benzyl Cinnamate, Coumarin, Eugenol, Farnesol, Geraniol, Limonene.",Eau de Parfum,"Cypress, Ginger, Cardamom","Ylang-ylang, Vetiver, Cinnamon Leaves","Patchouli, Incense, Leather",
Ojar Flower Beast EDP,240 SAR,"The dream has become true with this special fragrance that boosts your beauty.
Enjoy the scents of tuberose and soft floral jasmine, blended with an attractive oriental touch.
The fragrance fills you with strong freshness, making your look the best wherever you go.
About the brand:
Ojar is a well-known brand in the Arab world. It's considered a cornerstone in the life of the business woman Hind Bahwan who offered several creative fragrances that balance between modernity and heritage. The brand depends on the finest materials from all over the world.",none,none,"['OJAR', 'Unisex', 'Perfume', 'Charismatic', 'Oriental', '15 ml', 'Alcohol Denat, Parfum, Aqua, Alpha-Isomethyl Ionone, Citral, Citronellol, Eugenol, Farnesol , Geraniol, Hexyl Cinnamal, Butylphenyl Methylpropional, Hydroxycitronellal, Limonene, Linalool, Isoeugenol, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate.', 'Eau de Parfum', 'Juniper Berries, Jasmine', 'Rose, Ylang-ylang, Tuberose, Orange Blossom', 'Cashmere wood, White Musk, Vanilla']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3665032001059-ojar-eau-de-parfum---flower-beast-15ml.png,OJAR,Unisex,Perfume,Charismatic,Oriental,15 ml,"Alcohol Denat, Parfum, Aqua, Alpha-Isomethyl Ionone, Citral, Citronellol, Eugenol, Farnesol , Geraniol, Hexyl Cinnamal, Butylphenyl Methylpropional, Hydroxycitronellal, Limonene, Linalool, Isoeugenol, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate.",Eau de Parfum,"Juniper Berries, Jasmine","Rose, Ylang-ylang, Tuberose, Orange Blossom","Cashmere wood, White Musk, Vanilla",
Ojar Cirrus Leather EDP,240 SAR,"Taste the sweetness of pear wrapped with soft freesia in a special composition.
Enjoy the creamy heart that adds to the softness of the scent and evokes your feelings.
The composition is blended in harmony to fulfill the needs of everyone.
It's an intense perfume oil for both men and women with a glowing aromatic scent.
About the brand:
Ojar is a well-known brand in the Arab world. It's considered a cornerstone in the life of the business woman Hind Bahwan who offered several creative fragrances that balance between modernity and heritage. The brand depends on the finest materials from all over the world.",none,none,"['OJAR', 'Unisex', 'Perfume', 'Natural', 'Oriental', '15 ml', 'Alcohol Denat, Parfum, Aqua, Alpha-Isomethyl Ionone, Citral, Citronellol, Eugenol, Farnesol, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Limonene, Linalool, Benzyl Benzoate, Butylphenyl Methylpropional.', 'Eau de Parfum', 'Freesia, Pear, Green Tea', 'Violet, Sandalwood', 'Mallow Musk, White Musk']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3665032001066-ojar-eau-de-parfum---cirrus-leather-15ml.png,OJAR,Unisex,Perfume,Natural,Oriental,15 ml,"Alcohol Denat, Parfum, Aqua, Alpha-Isomethyl Ionone, Citral, Citronellol, Eugenol, Farnesol, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Limonene, Linalool, Benzyl Benzoate, Butylphenyl Methylpropional.",Eau de Parfum,"Freesia, Pear, Green Tea","Violet, Sandalwood","Mallow Musk, White Musk",
Ojar Kashmir Print EDP,240 SAR,"A special fragrance in the world of beauty.
The captivating notes of iris come on top along with freesia and rose.
The white amber adds to the purity and softness of the scent, delivering a charming touch of beauty to get the attention of everyone.
It's an intense perfume oil for both men and women with a glowing aromatic scent.
About the brand:
Ojar is a well-known brand in the Arab world. It's considered a cornerstone in the life of the business woman Hind Bahwan who offered several creative fragrances that balance between modernity and heritage. The brand depends on the finest materials from all over the world.",none,none,"['OJAR', 'Unisex', 'Perfume', 'Charismatic', 'Oriental', '15 ml', 'Alcohol Denat, Parfum, Aqua, Alpha-Isomethyl Ionone, Cinnamal, Cinnamyl Alcohol, Citral, Citronellol, Coumarin, Eugenol, Farnesol, Benzyl Cinnamate, Benzyl Salicylate, Butylphenyl Methylpropional, Geraniol, Hydroxycitronellal, Limonene, Linalool, Benzyl A', 'Eau de Parfum', 'Mandarin, Freesia, Mujet', 'Iris, Rose, Pink Pepper', 'Patchouli, White Amber, White Musk']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3665032001073-ojar-eau-de-parfum---kashmir-print-15ml.png,OJAR,Unisex,Perfume,Charismatic,Oriental,15 ml,"Alcohol Denat, Parfum, Aqua, Alpha-Isomethyl Ionone, Cinnamal, Cinnamyl Alcohol, Citral, Citronellol, Coumarin, Eugenol, Farnesol, Benzyl Cinnamate, Benzyl Salicylate, Butylphenyl Methylpropional, Geraniol, Hydroxycitronellal, Limonene, Linalool, Benzyl A",Eau de Parfum,"Mandarin, Freesia, Mujet","Iris, Rose, Pink Pepper","Patchouli, White Amber, White Musk",
