Name,Price,Description,Rate,Rating_count,Details,image,Brand,Gender,Product_Type,Character,Fragrance_Family,Size,Year,Ingredients,Concentration,Top_note,Middle_note,Base_note
Gucci Intense Oud,605 SAR,"This oriental fragrance embodies the spirit of true luxury with the glamorous, rich scent of oud. It has notes of incense mixed with leather, amber and agarwood (Oud) in addition to olibanum, resulting in a magnificent scent that is suitable for both men and women, especially in cooler weather.
About the brand:
Gucci is a renowned Italian luxury brand of fashion and leather goods. From producing and selling luxury outerwear, leather bags, cashmere scarves and cosmetics products to releasing incredible fragrance ranges every now and then, Gucci has stayed on the top of the perfume market around the world.",4,1 Rating,"['Gucci', 'Men', 'Perfume', 'Charismatic', 'Oriental', '90 ml', '2016', 'Incense, Woody notes, Leather, Amber, Agarwood (Oud), Olibanum', 'Eau de Parfum', 'Frankincense, Olibanum, Ambery oud accord', 'Dry woods, Smoky resinous notes', 'Ambergris, Leather, Incense']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_gucci_perfumes_gucci_intense_oud_for_men_eau_de_parfum.jpg,Gucci,Men,Perfume,Charismatic,Oriental,90 ml,2016,"Incense, Woody notes, Leather, Amber, Agarwood (Oud), Olibanum",Eau de Parfum,"Frankincense, Olibanum, Ambery oud accord","Dry woods, Smoky resinous notes","Ambergris, Leather, Incense"
Yves Saint Laurent Mon Paris,409 SAR,"A new perfume came with an expression of love today, inspired by the city of lovers - Paris. The amazing scent opens with Calabria bergamot, strawberry, raspberry and pear. A flowory heart includes a bouquet of peony, Chinese and Sambac jasmine and orange blossom. Finaly base notes are white musk, ambroxan and an intense patchouli.
About the brand:
Yves Saint Laurent is a French luxury fashion house that's considered one of the most outstanding fashion houses in the world. It was founded by its owner and international designer Yves Saint Laurent and his friend Bergé in 1961. The company offers a wide range of products. It is known for its modern and creative pieces of ready-to-wear items for women and men, as well as, accessories, leather products, and watches. The brand's first fragrance was launched in 1981. Since then, it has gained its unique position in the world of perfumes.",none,none,"['Yves Saint Laurent', 'Women', 'Perfume', 'Fruity', '50 ml', 'Eau de Parfum', 'Strawberry, Raspberry, Patchouli, Peony, Musk, Pear']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_yves_saint_laurant_perfumes_mon_paris_for_her_eau_de_parfum.jpg,Yves Saint Laurent,Women,Perfume,Fruity,50 ml,Eau de Parfum,"Strawberry, Raspberry, Patchouli, Peony, Musk, Pear",,,,,
Dunhill Icon Absolute,221 SAR,"Dunhill Icon Absolute is a modern scent that captures the timeless cool of masculinity. Bergamot and black pepper awaken the senses with a citrusy spice that is natural and exciting. Notes of jasmine, saffron, and black rose blend into a floral bouquet that adds an air of lightness and virility. Base notes oud, tobacco leaf, and leather create a playground of sophistication for the entire aroma to socialize. Dunhill Icon Absolute is a new fragrance that was launched in 2015. The heavy metal gold container permeates an aura of sophistication and class that are matched only by the scents contained within.
About the brand:
Developed by Alfred Dunhill, Dunhill started as a line of accessories called ""Dunhill's Motorities"". This first collection included car horns and lamps, leather overcoats, goggles, picnic sets and timepieces, providing the company with the strap line of ""Everything But The Motor"". Within a few years, the business moved towards the luxury market, and by the late 1970s, the brand offered a range of 3,500 luxury products in more than 20 stores round the world.",4.25,4 Rating,"['Dunhill', 'Men', 'Perfume', 'Charismatic', 'Woody', '100 ml', '2016', 'Sicilian bergamot, Black pepper,Egyptian jasmine, Black rose, Saffron,Oud, Tobacco leaf, Tuscan leather', 'Eau de Parfum', 'Sicilian bergamot, Black pepper', 'Egyptian jasmine, Black rose, Saffron', 'Oud, Tobacco leaf, Tuscan leather']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_dunhill_perfumes_icon_absolute_for_men_eau_de_parfum.jpg,Dunhill,Men,Perfume,Charismatic,Woody,100 ml,2016,"Sicilian bergamot, Black pepper,Egyptian jasmine, Black rose, Saffron,Oud, Tobacco leaf, Tuscan leather",Eau de Parfum,"Sicilian bergamot, Black pepper","Egyptian jasmine, Black rose, Saffron","Oud, Tobacco leaf, Tuscan leather"
Narciso Rodriguez Narciso EDP,476 SAR,"Narciso EDP is composed of white gardenia and rose above the warm heart of musk. The base includes woody accords of vetiver and two types of cedar: black and white.
About the brand:
One of the foremost American designers during the last two decades, Narciso Rodriguez plays a singular role in global fashion. Narciso Rodriguez’s fashion house is based in NYC where he shows his women’s ready-to-wear, handbags, shoes and fragrance collections.",none,none,"['Narciso Rodriguez', 'Women', 'Perfume', 'Feminine', 'Floral', '50 ml', '2014', 'Gardenia, Rose, Musk, Vetiver, Cedar', 'Eau de Parfum', 'Gardenia, Rose', 'Musk', 'Cedar, Vetiver']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_narciso_rodriguez_perfumes_narciso_for_women_eau_de_parfum.jpg,Narciso Rodriguez,Women,Perfume,Feminine,Floral,50 ml,2014,"Gardenia, Rose, Musk, Vetiver, Cedar",Eau de Parfum,"Gardenia, Rose",Musk,"Cedar, Vetiver"
COZY Warm Wood Room Spray - 500 ml,99 SAR,"Best for:
- Living Room & Bedroom
- Woody & sugary scent lovers
- Relaxing & serene atmosphere
- Unwind after a long day!
Reasons to buy:
- Long-lasting
- Anti-bacterial
- Suitable for big spaces
- Heartwarming scent
It’s your time to escape without going anywhere! “Warm Wood” is an exceptional anti-bacterial home fragrance, designed for those who are looking to unwind after a long day. Warm & sweet like a beautiful day in spring. This aroma features a bergamot scent, a warm vanilla & base of woody notes, leaving you in a relaxed, heartwarming atmosphere.
About the brand:
Give your house an instant uplift and protection with Cozy antibacterial fragrances by Cozy Home. Designed to create an exceptional refreshing atmosphere in your homey cocoon, featuring a wide range of scents, from floral to musky. Every fragrance has its own mood & charisma, created for a specific room, considering the magnitude and atmosphere of the room.",5,1 Rating,"['COZY', 'Room Spray', 'Oriental', '500 ml', 'Bergamot, Amber, Woody Notes', 'Bergamot', 'Amber', 'Woody Notes']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/o/copy_of_cozy_warm_wood_room_spray_-_500ml.png,COZY,Room Spray,Oriental,500 ml,"Bergamot, Amber, Woody Notes",Bergamot,Amber,Woody Notes,,,,
COZY Musky Cloud Room Spray - 500 ml,99 SAR,"Best for:
- Living Room & Dining Room
- Musk lovers
- Powerful & luxurious
- Adding a fancy touch
Reasons to buy:
- Long-lasting
- Anti-bacterial
- Suitable for big spaces
- Oriental Sophisticated scent
Unveil this Oriental celebration of exotic notes with “Musky Cloud”, a unique anti-bacterial home fragrance. It features a special blend of sweet musk & patchouli, for an edgy daring home fragrance. This powerful scent carries also hints of cedarwood, to establish an unforgettable mix of Eastern aromas. “Musky Cloud” is created for a luxurious atmosphere, the perfect touch to a sophisticated surrounding.
About the brand:
Give your house an instant uplift and protection with Cozy antibacterial fragrances by Cozy Home. Designed to create an exceptional refreshing atmosphere in your homey cocoon, featuring a wide range of scents, from floral to musky. Every fragrance has its own mood & charisma, created for a specific room, considering the magnitude and atmosphere of the room.",5,1 Rating,"['COZY', 'Room Spray', 'Oriental', '500 ml', 'Sweet Musk, Patchouli, Cedarwood', 'Sweet Musk', 'Patchouli', 'Cedarwood']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/o/copy_of_cozy_musky_cloud_room_spray_-_500ml.png,COZY,Room Spray,Oriental,500 ml,"Sweet Musk, Patchouli, Cedarwood",Sweet Musk,Patchouli,Cedarwood,,,,
COZY Mystic River Room Spray - 500 ml,99 SAR,"Best for:
- Bedroom & Playroom
- Cypress & Aromatic scent lovers
- Sophisticated & Charming atmosphere
Reasons to buy:
- Long-lasting
- Anti-bacterial
- Suitable for big spaces
- Playful & Classy scent
In the land of fancy home fragrances, nothing can highlight sophistication like “Mystic River”! This anti-bacterial home fragrance brings Oriental delicacy to you, extracting energizing notes from lemon & mint, adding it to a rich base of vanilla & sandalwood. This chic perfume will invite a charming mystical flow of aroma to your place, hence the name “Mystic River”, to enjoy a smooth, playful yet classy home spray that uplifts your surrounding atmosphere at any given second.
About the brand:
Give your house an instant uplift and protection with Cozy antibacterial fragrances by Cozy Home. Designed to create an exceptional refreshing atmosphere in your homey cocoon, featuring a wide range of scents, from floral to musky. Every fragrance has its own mood & charisma, created for a specific room, considering the magnitude and atmosphere of the room.",none,none,"['COZY', 'Room Spray', 'Charismatic', 'Oriental', '500 ml', '2020', 'Lemon, Mint, Sandalwood, Vanilla', 'Lemon', 'Mint', 'Sandalwood, Vanilla']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/o/copy_of_cozy_mystic_river_room_spray_-_500ml.png,COZY,Room Spray,Charismatic,Oriental,500 ml,2020,"Lemon, Mint, Sandalwood, Vanilla",Lemon,Mint,"Sandalwood, Vanilla",,
COZY Vintage Touch Room Spray - 500 ml,69 SAR,"Best for:
- Living Room & Study Room
- Natural & woody scent lovers
- Graceful & peaceful atmosphere
Reasons to buy:
- Long-lasting
- Anti-bacterial
- Suitable for big spaces
- Elegant & modern classic atmosphere
A brilliant anti-bacterial home fragrance, that features a unique base of Benzoin Sumatra Resin. This note of Benzoin is a classical touch used frequently as incense to clear the air & provide grace & peace. “Vintage Touch” is an intense scent that brings natural beauty into a modern aroma, spreading positivity with a special blend of clove & raspberry. This beautiful mix of accords will bring you only vibes of intense joy, charm & elegance!
About the brand:
Give your house an instant uplift and protection with Cozy antibacterial fragrances by Cozy Home. Designed to create an exceptional refreshing atmosphere in your homey cocoon, featuring a wide range of scents, from floral to musky. Every fragrance has its own mood & charisma, created for a specific room, considering the magnitude and atmosphere of the room.",5,1 Rating,"['COZY', 'Room Spray', 'Charismatic', 'Oriental', '500 ml', '2020', 'Clove, Raspberry, Benzoin Sumatra Resin', 'Clove', 'Raspberry', 'Benzoin Sumatra Resin']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/o/copy_of_cozy_vintage_touch_room_spray_-_500ml.png,COZY,Room Spray,Charismatic,Oriental,500 ml,2020,"Clove, Raspberry, Benzoin Sumatra Resin",Clove,Raspberry,Benzoin Sumatra Resin,,
Kun Safi Honey Safi Perfume Oil - 1.7 Tola / 20g,80 SAR,"“Discover Honey.. Discover this enchanting pure blend”
Pure Luxurious perfume oil extracted from flowers nectar, granting you an authentic scent of Arabian honey. This oil was designed for unique perfumes collectors, to enjoy both gourmet scent and modern design. The modern tola bottle features an advanced technique, with a twist & apply cap ensuring accurate and smooth oil applying. Every aspect of this oil was created to guarantee a mesmerizing honey aromatic experience, waiting for you to unleash it!
About this brand:
“Kun Safi” a collection of contemporary pure perfume oils, derived from the depths of the East culture & nature. This unique collection invites you to unlock the true meaning behind refined scented oils. “Kun Safi” is traditional yet modern, as creating perfume oils has been passed on through generation; Kun Safi brings you the same pure exquisite scents with an advanced modern design. It features a unique fragrance twist & apply cap, to distribute oil drops accurately and easily to the desired area. This technique is the latest in the oil perfume world and has been adopted by the most luxurious brands to get the best experience.
Get to know Sarib®:
An Arabian Perfume House that established a collection of luxurious trending perfume lines, aiming to reinvent the concept of Arabic perfumes. Sarib® combines Arabian heritage & modern western concepts in its fragrances. With every perfume line, Sarib® draws a new perfumic identity that prevails its own fusion of western & eastern charm, using the highest quality of ingredients & materials. The inspiration of this Arabian brand came from the meaning of Sarib® an Arabic word that refers to the “last remaining drops” a poetic ideology of what remains from past heritage to the upcoming future generations.",none,none,"['Kun Safi', 'Unisex', 'Perfume Oil', 'Charismatic', 'Oriental', '1.7 Tola / 20g', '2020', 'Coriander, Ylang Ylang, Amber, Honey', 'Perfume Oil', 'Coriander', 'Ylang Ylang', 'Amber, Honey']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/4/745125060279c-kun-safi-honey-safi.jpg,Kun Safi,Unisex,Perfume Oil,Charismatic,Oriental,1.7 Tola / 20g,2020,"Coriander, Ylang Ylang, Amber, Honey",Perfume Oil,Coriander,Ylang Ylang,"Amber, Honey"
Kun Safi Oud Safi Perfume Oil - 1.7 Tola / 20g,80 SAR,"“Discover Oud.. Discover the Oriental charisma”
Pure Luxurious perfume oil extracted from the finest Agarwood, granting you an authentic scent of Arabian charm. This oil was designed for unique perfumes collectors, to enjoy both Oud intensity and modern design. The modern tola bottle features an advanced technique, with a twist & apply cap ensuring accurate and smooth oil applying. Every aspect of this oil was created to guarantee a mesmerizing Oud experience, waiting for you to unleash it!
About this brand:
“Kun Safi” a collection of contemporary pure perfume oils, derived from the depths of the East culture & nature. This unique collection invites you to unlock the true meaning behind refined scented oils. “Kun Safi” is traditional yet modern, as creating perfume oils has been passed on through generation; Kun Safi brings you the same pure exquisite scents with an advanced modern design. It features a unique fragrance twist & apply cap, to distribute oil drops accurately and easily to the desired area. This technique is the latest in the oil perfume world and has been adopted by the most luxurious brands to get the best experience.
Get to know Sarib®:
An Arabian Perfume House that established a collection of luxurious trending perfume lines, aiming to reinvent the concept of Arabic perfumes. Sarib® combines Arabian heritage & modern western concepts in its fragrances. With every perfume line, Sarib® draws a new perfumic identity that prevails its own fusion of western & eastern charm, using the highest quality of ingredients & materials. The inspiration of this Arabian brand came from the meaning of Sarib® an Arabic word that refers to the “last remaining drops” a poetic ideology of what remains from past heritage to the upcoming future generations.",none,none,"['Kun Safi', 'Unisex', 'Perfume Oil', 'Charismatic', 'Oriental', '1.7 Tola / 20g', '2020', 'Clove, Lilly of the Valley, Oud', 'Perfume Oil', 'Clove', 'Lilly of the Valley', 'Oud']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/k/u/kun-safi-oud.png,Kun Safi,Unisex,Perfume Oil,Charismatic,Oriental,1.7 Tola / 20g,2020,"Clove, Lilly of the Valley, Oud",Perfume Oil,Clove,Lilly of the Valley,Oud
Kun Safi Tobacco Safi Perfume Oil - 1.7 Tola / 20g,80 SAR,"“Discover Tobacco scent.. Discover Power”
Pure Luxurious perfume oil extracted from tobacco leaves, granting you an authentic scent of power & strength. This oil was designed for unique perfumes collectors, to enjoy both tobacco charm and modern design. The modern tola bottle features an advanced technique, with a twist & apply cap ensuring accurate and smooth oil applying. Every aspect of this oil was created to guarantee a great aromatic experience, waiting for you to unleash it!
About this brand:
“Kun Safi” a collection of contemporary pure perfume oils, derived from the depths of the East culture & nature. This unique collection invites you to unlock the true meaning behind refined scented oils. “Kun Safi” is traditional yet modern, as creating perfume oils has been passed on through generation; Kun Safi brings you the same pure exquisite scents with an advanced modern design. It features a unique fragrance twist & apply cap, to distribute oil drops accurately and easily to the desired area. This technique is the latest in the oil perfume world and has been adopted by the most luxurious brands to get the best experience.
Get to know Sarib®:
An Arabian Perfume House that established a collection of luxurious trending perfume lines, aiming to reinvent the concept of Arabic perfumes. Sarib® combines Arabian heritage & modern western concepts in its fragrances. With every perfume line, Sarib® draws a new perfumic identity that prevails its own fusion of western & eastern charm, using the highest quality of ingredients & materials. The inspiration of this Arabian brand came from the meaning of Sarib® an Arabic word that refers to the “last remaining drops” a poetic ideology of what remains from past heritage to the upcoming future generations.",5,2 Rating,"['Kun Safi', 'Unisex', 'Perfume Oil', 'Charismatic', 'Oriental', '1.7 Tola / 20g', '2020', 'Green Apple, Amber, Tobacco, Sandalwood', 'Perfume Oil', 'Green Apple', 'Amber', 'Tobacco, Sandalwood']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/k/u/kun-safi-tobacco.png,Kun Safi,Unisex,Perfume Oil,Charismatic,Oriental,1.7 Tola / 20g,2020,"Green Apple, Amber, Tobacco, Sandalwood",Perfume Oil,Green Apple,Amber,"Tobacco, Sandalwood"
