Name,Price,Rating,Brand,Gender,ProductType,Fragrance_family,Character,Ingredients,Concentration,Top_note,Middle_note,Base_note,Size,Year
Ideo Parfumeurs Tarbouch Afandi EDP,653 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Ideo Parfumeurs Roses de Grasse EDP,449 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Ideo Parfumeurs Prison Blues EDP,653 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Ideo Parfumeurs Malika's Temptation EDP,653 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Ideo Parfumeurs London to Mumbai EDP,653 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Ideo Parfumeurs Last Canto EDP,653 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Guerlain Idylle EDP,399 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Giorgio Armani My Way Intense EDP,594 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Giorgio Armani Vétiver d'Hiver EDT,1391 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Giorgio Armani Gardénia Antigua EDT,1275 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Giorgio Armani Acqua di Giò Profondo Lights EDP,377 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Elizabeth Arden White Tea Ginger Lily EDT,209 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Elizabeth Arden Untold Luxe EDP,169 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
DKNY Limited Edition EDT,254 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Clive Christian VIII Rococo Immortelle EDP,2000 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Dior Oud Ispahan EDP,1420 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Britney Spears Fantasy Intense EDP,229 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Bottega Veneta Parco Palladiano III EDP,855 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Bon Parfumeur 901 EDP,444 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Bon Parfumeur 801 EDP,444 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Bon Parfumeur 601 EDP,444 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Bon Parfumeur 401 EDP,444 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Bon Parfumeur 301 EDP,444 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Bon Parfumeur 001 EDC,444 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Banana Republic Rosewood EDP,259 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Banana Republic Alabaster EDP,259 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Baldessarini Ambré Eau Fraîche EDT,179 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Avon Attraction Sensation EDP,149 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Aigner Icon EDP,495 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Aigner Initial EDP,295 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Nicolai Oud Sublime Elixir De Parfum,1935 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Afnan Tribute White EDP,250 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Afnan Tribute Pink EDP,250 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Afnan Ornament Purple EDP,120 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Afnan Naseej Al Zafaran EDP,150 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Afnan Naseej Al Ward EDP,150 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Afnan Naseej Al Kiswah EDP,150 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Afnan Naseej Al Khuzama EDP,150 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Afnan Naseej Al Ehsaas EDP,150 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Afnan Modest Une EDP,120 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Afnan Mirsaal With Love EDP,150 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Nicolai Cuir Cuba Intense,835 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Tarkeeba 102 Perfume Oil,145 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Tarkeeba 101 Perfume Oil,145 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Lecce EDP,363 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Oud EDP,500 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Oud EDP,500 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Oud EDP,500 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Oud EDP,500 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Oud EDP,500 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Oud EDP,500 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Oud EDP,500 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Oud EDP,500 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Oud EDP,500 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Oud EDP,500 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
ABAQ Oud EDP,500 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
Deem X Golden Scent Special Edition,65 SAR,none,Versace,Women,Perfume,Woody,Sophisticated,2014,"Sicilian lemon, Calabrian bergamot, pomegranate accords, lemon, sambac jasmine, peony, sandalwood, ambrox, musk, various woody notes.",Eau de Toilette,"Sicilian lemon, Calabrian bergamot, Pomegranate","lemon, sambac jasmine, peony",Gold,100 ml
